path,species,label,label_name
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_054101_7.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191015_063111.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191018_055000.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_074218_1.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_055648_3.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191114_062526_2.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060010_3.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191018_055626.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_064109_1.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060825.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191115_055420.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191005_071033.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Highly Fresh\IMG_20191015_071446.jpg,eleutheronema tetradactylum,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191016_071507.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_080228_3.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_080605.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060721_2.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191016_065030.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060254.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_055526_2.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_055540_2.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191115_053605.jpg,chanos chanos,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_061359_2.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055438_1.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191003_063232.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_055622_2.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191002_064825.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191114_063617_2.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191115_063709_1.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191115_055012.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191113_051850.jpg,chanos chanos,1,Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_055950_2.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191004_064357.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191019_063819.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_055542_1.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191112_052516.jpg,chanos chanos,1,Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191016_065513.jpg,johnius trachycephalus,1,Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_055529_1.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191001_064534.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191115_063700_1.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055900_2.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191017_071136.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060856_1.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191005_071503.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_080518.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060511.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20190930_072311.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_055001_1.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072549.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_061019.jpg,nibea albiflora,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191115_060833.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191019_064104.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_064131.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191003_064620.jpg,chanos chanos,1,Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191114_053743.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053735.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191115_061036.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191112_051739.jpg,chanos chanos,1,Fresh
data\mendeley\Eleutheronema Tetradactylum - Highly Fresh\IMG_20191014_072201.jpg,eleutheronema tetradactylum,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191113_062436_2.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191019_061523.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191113_060850.jpg,nibea albiflora,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055211.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191001_064952.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191110_081405.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191004_063031.jpg,chanos chanos,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191113_061836_1.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191003_064447.jpg,chanos chanos,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_073429.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191110_081618.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191110_081856.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191015_063502.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191014_064715.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191017_061848.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Johnius Trachycephalus - Not Fresh\IMG_20191019_061923.jpg,johnius trachycephalus,2,Not Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191016_070519.jpg,johnius trachycephalus,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_073904_4.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191015_062417.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_064046_2.jpg,nibea albiflora,1,Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063114_1.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_055940_3.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191114_062537_4.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191017_072018.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_073904_1.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191018_061337.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191115_055951_3.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191004_063538.jpg,chanos chanos,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_061453_1.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_080200_6.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191003_065101.jpg,chanos chanos,1,Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191110_081356.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063016.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_074946_3.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191115_062301.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191114_060335_1.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20190930_071054.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191017_071144.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Eleutheronema Tetradactylum - Not Fresh\IMG_20191019_064417.jpg,eleutheronema tetradactylum,2,Not Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191015_065450.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191002_063733.jpg,chanos chanos,1,Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191015_065926.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191111_052850.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191015_062312.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063340_3.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_062116_2.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191016_063245.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_054817.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_061612_1.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_061316_7.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191015_064744.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191002_064652.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_061255_4.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Eleutheronema Tetradactylum - Highly Fresh\IMG_20191014_072649.jpg,eleutheronema tetradactylum,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_053740.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191017_063709.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_073501.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191001_064546.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060354.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060644_1.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191112_053144.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191114_061504_3.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191111_053951_3.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191115_054437.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191015_064334.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_062139_4.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072736_4.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191005_071409.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060913_2.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_055526_3.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055912_5.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191003_064224.jpg,chanos chanos,1,Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191019_055028.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191003_064945.jpg,chanos chanos,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_074056.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191003_064459.jpg,chanos chanos,1,Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191016_065329.jpg,johnius trachycephalus,1,Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191110_060745.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055112_1.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_061819_2.jpg,nibea albiflora,1,Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191016_071723.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_073121_1.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Johnius Trachycephalus - Highly Fresh\IMG_20191014_071409.jpg,johnius trachycephalus,0,Highly Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063250.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_060631.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191113_055957_2.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_061359_3.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055204_5.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191115_061232.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191115_053052.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_055300_1.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Mossambicus - Fresh\IMG_20191112_055123_4.jpg,oreochromis mossambicus,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055209_2.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191114_053703.jpg,chanos chanos,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Not Fresh\IMG_20191115_060658.jpg,rastrelliger faughni,2,Not Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_080512.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191115_064019_1.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191014_065416.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_080150.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191111_063205.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191112_062712_3.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Oreochromis Niloticus - Highly Fresh\IMG_20191110_072552.jpg,oreochromis niloticus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_080210_2.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Fresh\IMG_20191003_064015.jpg,oreochromis niloticus,1,Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_055612_4.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191017_063501.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Chanos Chanos - Not Fresh\IMG_20191115_053339.jpg,chanos chanos,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_054948.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Nibea Albiflora - Fresh\IMG_20191112_061006.jpg,nibea albiflora,1,Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191114_062820.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191115_063515.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191110_081846.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_054937.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055112_6.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191111_055431_1.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191115_054159.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191110_074320_1.jpg,upeneus moluccensis,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191004_064802.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Highly Fresh\IMG_20191110_075312_5.jpg,rastrelliger faughni,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191112_060010_2.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191115_054741.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Oreochromis Mossambicus - Not Fresh\IMG_20191115_060111.jpg,oreochromis mossambicus,2,Not Fresh
data\mendeley\Nibea Albiflora - Not Fresh\IMG_20191114_062913.jpg,nibea albiflora,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191017_062725.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191016_064941.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191017_064114.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191114_063700.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191112_063812_2.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Johnius Trachycephalus - Fresh\IMG_20191016_070154.jpg,johnius trachycephalus,1,Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191110_081306.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Oreochromis Niloticus - Not Fresh\IMG_20191114_055826_2.jpg,oreochromis niloticus,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Not Fresh\IMG_20191114_063335.jpg,upeneus moluccensis,2,Not Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191017_063140.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Eleutheronema Tetradactylum - Fresh\IMG_20191016_071628.jpg,eleutheronema tetradactylum,1,Fresh
data\mendeley\Chanos Chanos - Fresh\IMG_20191112_052413.jpg,chanos chanos,1,Fresh
data\mendeley\Upeneus Moluccensis - Fresh\IMG_20191017_062008.jpg,upeneus moluccensis,1,Fresh
data\mendeley\Chanos Chanos - Highly Fresh\IMG_20191110_060705.jpg,chanos chanos,0,Highly Fresh
data\mendeley\Rastrelliger Faughni - Fresh\IMG_20191112_063956.jpg,rastrelliger faughni,1,Fresh
data\mendeley\Oreochromis Mossambicus - Highly Fresh\IMG_20191110_055230_7.jpg,oreochromis mossambicus,0,Highly Fresh
data\mendeley\Nibea Albiflora -  Highly Fresh\IMG_20191110_080954.jpg,nibea albiflora,0,Highly Fresh
data\mendeley\Upeneus Moluccensis - Highly Fresh\IMG_20191111_061025_2.jpg,upeneus moluccensis,0,Highly Fresh
